Step,CPU,Temperature (K),Pressure (GPa),Volume,v_nAtom,v_FU,c_PE,Energy (eV/FU),c_T,MSD (Å$^2$),c_MSD2[4]
12.625250501002006,0.0,0.0,-1.2643379000000001,130742.65,12960.0,1620.0,-21128.497,-13.042282,0.0,0.0,6.3797421e-29
12.692050768203075,0.0,0.0,-1.2598072,130742.65,12960.0,1620.0,-21134.981,-13.046284,0.0,0.0,5.0494889e-29
12.758851035404144,0.0,0.0,-1.2510875000000001,130742.65,12960.0,1620.0,-21141.633,-13.050391,0.0,0.0,1.6451256e-28
12.825651302605213,0.0,0.0,-1.2224778,130742.65,12960.0,1620.0,-21142.558,-13.050962,0.0,0.0,2.0194839e-28
12.89245156980628,0.0,0.0,-1.2434115000000001,130742.65,12960.0,1620.0,-21146.049,-13.053117,0.0,0.0,2.6132722e-29
12.959251837007349,0.0,0.0,-1.2508448,130742.65,12960.0,1620.0,-21149.766,-13.055411,0.0,0.0,1.275481e-28
13.026052104208418,0.0,0.0,-1.2531016,130742.65,12960.0,1620.0,-21152.099,-13.056851,0.0,0.0,3.9480054e-29
13.092852371409487,0.0,0.0,-1.1864843999999999,130742.65,12960.0,1620.0,-21151.29,-13.056352,0.0,0.0,2.6513518e-29
13.159652638610556,0.0,0.0,-1.2452207000000002,130742.65,12960.0,1620.0,-21157.773,-13.060354,0.0,0.0,3.2904167e-28
13.226452905811625,0.0,0.0,-1.224281,130742.65,12960.0,1620.0,-21156.108,-13.059326,0.0,0.0,2.0194839e-28
13.293253173012694,0.0,0.0,-1.2791332000000002,130742.65,12960.0,1620.0,-21157.894,-13.060429,0.0,0.0,5.0487098e-29
13.360053440213763,0.0,0.0,-1.2502055,130742.65,12960.0,1620.0,-21161.095,-13.062405,0.0,0.0,3.2890728e-28
